"Link","Tytuł","Opis","Tagi","Czas"
"https://waymo.com/blog/2026/09/ride-in-las-vegas/","Waymo uruchamia autonomiczne przejazdy w Las Vegas","Waymo uruchomiło 14 września usługę autonomicznych przejazdów w Las Vegas, obejmującą blisko 24-milowy obszar od Boulder Junction aż po Sahara Avenue. Firma podaje, że na start zgłosiło się już ponad 100 tysięcy zainteresowanych, a flota opiera się głównie na najnowszej, szóstej generacji pojazdów Waymo Driver. Las Vegas dołącza do Denver i San Diego jako kolejne miasto na liście ekspansji, a Waymo przy okazji przypomina swoją statystykę bezpieczeństwa – 94% mniej poważnych wypadków niż u kierowców-ludzi. To kolejny dowód, że autonomiczne taksówki przestają być ciekawostką z Doliny Krzemowej i realnie skalują się na miasta z ogromnym ruchem turystycznym, gdzie stawka wizerunkowa i logistyczna jest wyjątkowo wysoka.","Nowości i ogłoszenia",""
"https://addyo.substack.com/p/brownfield-agentic-engineering","Agentowy engineering w brownfieldzie: jak nie zniszczyć starego kodu","Addy Osmani przekonuje, że rzucanie agentów AI prosto na stary, zaniedbany kod to prosta droga do jeszcze większego długu technicznego. Proponuje konkretny framework: podział kodu na strefy zielone, żółte i czerwone według poziomu pokrycia testami i wrażliwości, oraz wymóg generowania trwałych notek architektonicznych zamiast gubienia wiedzy w historii czatu. Przywołane case studies robią wrażenie – zespół Bun przepracował 535 tysięcy linii kodu z Zig na Rust w 11 dni, a mniejszy Shopify migrował React Native do Swifta i Kotlina przez 12 tygodni z restrykcyjną kontrolą jakości. To rzadki tekst, który nie sprzedaje agentów jako magicznego rozwiązania, tylko pokazuje, ile dyscypliny inżynierskiej trzeba, żeby faktycznie zadziałały na prawdziwym, brudnym kodzie produkcyjnym. Obowiązkowa lektura dla każdego, kto planuje wypuścić agentów na starszy system.","Bliżej technologii",""
"https://galratner.substack.com/p/ai-was-supposed-to-make-software","AI miało obniżyć koszty oprogramowania. Dlaczego jest teraz droższe?","Gal Ratner rozkłada na czynniki pierwsze paradoks, który coraz mocniej doskwiera branży software'owej – ceny tokenów LLM drastycznie spadły, a mimo to rachunki klientów za oprogramowanie rosną. Cursor (Anysphere) generuje 4 miliardy dolarów przychodu, ale marża brutto to zaledwie 30-50%, bo koszty inferencji zjadają prawie połowę przychodu – to bliżej modelu agencji rekrutacyjnej niż tradycyjnego SaaS-u z marżą 70-80%. Autor tłumaczy to efektem Jevonsa: tańsze AI nie obniża kosztów, tylko zwiększa zużycie, więc mimo spadku ceny jednostkowej koszty inferencji OpenAI wzrosły czterokrotnie do 8,4 miliarda dolarów. Aż 79% liderów IT doświadczyło podwyżek cen przy odnowieniu umów, a 61% wstrzymało projekty z powodu nieplanowanych opłat za AI. To ważny kontrapunkt dla całej narracji o „AI obniża koszty” – jeśli planujesz budżet na oprogramowanie z AI w środku, ten tekst pokazuje, dlaczego stary sposób liczenia kosztów już nie działa.","Bliżej technologii",""
"https://www.turingpost.com/p/what-is-recursive-in-rsi","Co właściwie oznacza „rekurencyjne” w recursive self-improvement?","Turing Post rozbiera na czynniki pierwsze termin, którym rzuca się dziś każdy komentator AI – recursive self-improvement (RSI) – i pokazuje, że większość „samoulepszania” AI, o którym się mówi, wcale nie jest rekurencyjna w ścisłym sensie. Prawdziwa rekurencja pojawia się dopiero wtedy, gdy proces odpowiedzialny za kolejne ulepszenie sam staje się przedmiotem ulepszania – czyli gdy AI zaczyna modyfikować nie tylko kod czy wagi modelu, ale sam sposób oceny i strategię poszukiwania zmian. Autor przywołuje już istniejące przykłady częściowej rekurencji, jak agenty modyfikujące własne algorytmy treningowe w benchmarku AI4AI w ciągu kilku godzin, oraz cytuje pracę wyróżniającą kolejne poziomy autonomii – od wykonywania ulepszeń, przez wybór strategii, po ulepszanie samego procesu ulepszania. Najciekawszy, bo najmniej oczywisty wątek to problem weryfikacji: kiedy AI zaczyna zmieniać własny ewaluator, przestajemy mieć niezależny sposób sprawdzenia, czy wynik faktycznie jest lepszy, czy tylko wygląda lepiej według nowych, samodzielnie ustalonych kryteriów.","Bliżej technologii",""
"https://www.domenkozar.com/2026/09/12/conways-law-is-dead-or-is-it/","Czy prawo Conwaya umarło w erze agentów AI?","Domen Kožar bierze na warsztat klasyczne prawo Conwaya – że oprogramowanie odzwierciedla strukturę komunikacyjną organizacji – i pyta, co się z nim dzieje, gdy agent AI staje się pełnoprawnym uczestnikiem tej struktury, interpretując wymagania, pisząc kod i recenzując zmiany. Autor krytycznie patrzy na projekty, które próbują ułożyć AI sztywnymi regułami proceduralnymi – jak wymuszone pliki z instrukcjami w Ghostty czy obowiązkowe potwierdzenia człowieka w Zed – porównując to do uczenia do testu zamiast do zrozumienia. Zamiast tego proponuje mierzenie realnych wyników: czy poprawka faktycznie rozwiązuje problem, czy testy regresyjne to potwierdzają, czy benchmarki uzasadniają usprawnienie. Ciekawy, mniej oczywisty wątek to ryzyko wykluczenia – wysokie wymagania jakościowe, które są tanie dla agenta, mogą stać się barierą wejścia dla ludzkich kontrybutorów w tych samych projektach.","Bliżej technologii",""
"https://www.amazon.science/blog/when-llm-judges-agree-should-we-believe-them","Czy zgodność sędziów LLM oznacza, że możemy im ufać?","Zespół z Amazon Science podważa wygodne założenie, że skoro kilku sędziów LLM się ze sobą zgadza, to wynik musi być wiarygodny – pokazują, że osiem zgodnych głosów może znaczyć niewiele, jeśli sędziowie dzielą ten sam szablon promptu albo linię treningową i po prostu popełniają te same błędy razem. Używając modeli Isinga do modelowania zależności między sędziami, autorzy uzyskali 9-14% poprawy dokładności względem prostego głosowania większościowego na panelu dziesięciu sędziów, testując podejście na klasyfikacji trafności, detekcji toksyczności i ocenie streszczeń. Praktyczna rekomendacja jest konkretna: mierzyć różnorodność panelu sędziów i raportować pewność skorygowaną o korelacje, zamiast bezrefleksyjnie liczyć głosy. Dla każdego, kto buduje ewaluacje LLM-jako-sędzia do własnych pipeline'ów, to ważne zastrzeżenie – więcej sędziów nie zawsze znaczy więcej prawdy.","Bliżej technologii",""
"https://newsletter.pragmaticengineer.com/p/the-pulse-tech-companies-move-to-888","Firmy technologiczne przechodzą na otwarte modele AI, żeby ciąć koszty","The Pragmatic Engineer dokumentuje wyraźny trend – duże firmy technologiczne masowo przesiadają się z drogich modeli zamkniętych na tańsze, otwarte alternatywy, żeby zbić rachunki za API. Uber ograniczył koszty o połowę dzięki inteligentnemu routingowi i modelom open source, Pinterest zgłasza ponad 90% oszczędności na koszcie pojedynczej transakcji, a AT&T zredukował wydatki o 56% przy spadku jakości na poziomie zaledwie 2%. Artykuł wskazuje wprost, że modele Anthropic stały się nieproporcjonalnie drogie względem konkurencji, w tym DeepSeek, co przyspiesza migrację budżetów w stronę open source. Dla każdego CTO układającego budżet na kolejny rok to konkretny sygnał, że warto regularnie audytować, czy flagowy model naprawdę jest potrzebny do każdego zadania w produkcji.","Bliżej technologii",""
"https://blog.bytebytego.com/p/how-smart-model-routing-can-cut-llm","Jak inteligentny routing modeli może zredukować koszty LLM nawet 10-krotnie","ByteByteGo tłumaczy krok po kroku, jak działa smart model routing – technika, w której proste zapytania trafiają do tanich, małych modeli, a tylko naprawdę trudne przypadki lądują na biurku drogiego modelu premium. W przykładzie z artykułu odpowiednie rozłożenie ruchu (85% do małego modelu, 10% do średniego, 5% do dużego) obniża koszt pojedynczego zapytania z 1 centa do 0,1125 centa – to dziesięciokrotna oszczędność przy zachowaniu jakości tam, gdzie jest naprawdę potrzebna. Tekst przechodzi przez kilka strategii routingu, od prostego modelu-klasyfikatora, przez kaskadowanie, po routing semantyczny i uczony na rzeczywistych danych. Dla zespołów, które dziś płacą słone rachunki za API do jednego, uniwersalnego modelu, to konkretna, wdrożeniowa recepta, a nie kolejny ogólnikowy poradnik o optymalizacji kosztów LLM.","Bliżej technologii",""
"https://engineering.fb.com/2026/09/02/ml-applications/organizational-second-brain-ai-learns-from-experts/","Jak Meta buduje organizacyjny drugi mózg – AI uczące się od ekspertów","Inżynierowie Meta opisują system, który działa jak zbiorowa pamięć instytucjonalna – AI uczące się bezpośrednio od ekspertów domenowych, zamiast być trenowane od zera na każdą nową sytuację. Kluczowy pomysł to rozdzielenie wiedzy od rozumowania: osobno trzymane są fakty i procedury (position files, taksonomie), a osobno przepisy analityczne, które można poprawiać bez retrainingu całego modelu. Pętla samoulepszania kompiluje feedback ekspertów w zweryfikowane aktualizacje i automatycznie rozbudowuje testy regresji, co według Meta skróciło czas indywidualnej oceny z dni do minut przy zerowej liczbie regresji między cyklami. To konkretna odpowiedź na pytanie, jak sprawić, żeby wiedza eksperta nie znikała razem z jego odejściem z zespołu, tylko realnie zasilała system, z którego korzystają inni.","Bliżej technologii",""
"https://developers.openai.com/blog/rethinking-skills-and-prompts-for-gpt-6-astra","Jak przemyśleć umiejętności i prompty pod GPT-6 Astra","OpenAI publikuje praktyczny przewodnik, jak przebudować prompty i pliki instrukcji, w tym AGENTS.md, pod możliwości GPT-6 Astra, który potrzebuje wyraźnie mniej prowadzenia za rękę niż poprzednie modele. Zamiast rozbudowanych, sztywnych poradników rekomendują krótkie, precyzyjne opisy umiejętności z progresywnym ujawnianiem informacji – model sam sięga po szczegóły, gdy są mu potrzebne, zamiast czytać cały dokument przy każdej edycji. Ciekawy jest też wątek nadmiernie restrykcyjnych ograniczeń – model o lepszym osądzie może interpretować sztywne zakazy zbyt dosłownie, co realnie szkodzi jakości pracy agenta. Dla każdego, kto pisze system prompty i pliki konfiguracyjne dla agentów kodujących, to konkretna checklista rzeczy do przemyślenia zanim kolejna generacja modelu wejdzie do zespołu.","Bliżej technologii",""
"https://newsletter.pragmaticengineer.com/p/openai-software-factory","Jak wygląda agentowa fabryka oprogramowania w OpenAI","Gergely Orosz opisuje, jak OpenAI w cztery miesiące przeszło od zera do 90% adopcji Codexa wśród działów nie-inżynierskich – finansów, HR, prawa – zamieniając firmę w coś, co sam nazywa „agentową fabryką oprogramowania”. Liczba pull requestów na inżyniera wzrosła dziesięciokrotnie w pół roku, a klasyczny workflow z IDE i ręcznym code review ustępuje miejsca procesowi, w którym agent zbiera kontekst z Gita, Slacka i Notion, implementuje zmiany, przechodzi wieloagentowy review i sam nadzoruje wdrożenie. Najciekawszy wątek to zmiana roli inżyniera – według rozmówców z OpenAI coraz częściej liczy się osąd i priorytetyzacja, a nie samo pisanie kodu, bo w niektórych obszarach model jest już „mądrzejszy” niż deweloper. VP inżynierii OpenAI przyznaje wprost, że co miesiąc odkrywają nowe wąskie gardła w infrastrukturze build-test-deploy, bo każdy skok możliwości modelu przesuwa problem gdzie indziej. To jeden z najbardziej konkretnych opisów tego, jak może wyglądać zespół inżynierski za rok czy dwa, a nie luźne spekulacje o przyszłości pracy.","Bliżej technologii",""
"https://www.anthropic.com/threat-intelligence-report-september-2026","Raport Anthropic: jak przestępcy wykorzystują Claude do cyberataków i oszustw","Zespół Threat Intelligence Anthropic opisuje siedem kategorii nadużyć Claude'a wykrytych między grudniem 2025 a sierpniem 2026 – od operacji cybernetycznych po biozagrożenia i nielegalną destylację modeli. Najbardziej niepokojący jest przypadek GTG-20006, rosyjskiej grupy szpiegowskiej, która zautomatyzowała Claude'em cały łańcuch ataku na ponad 20 organizacji na Ukrainie i w Europie, wykradając ponad 300 tysięcy rekordów tożsamości narodowej i dane pół miliona firm. Grupa ShinyHunters z kolei wykorzystała model do pobrania 1,8 miliona aplikacji Android i uzyskania dostępu do ponad 40 dzierżaw Azure AD u jednego dostawcy technologicznego. To surowy, ale konieczny kontrapunkt do entuzjastycznych ogłoszeń produktowych – raport pokazuje z pierwszej ręki, jak te same możliwości, które sprzedaje się jako produktywność, są już aktywnie używane do masowej eksfiltracji danych.","Bliżej technologii",""
"https://www.youtube.com/watch?v=_Wv9oLUe740","Artificial – zwiastun filmu o zwolnieniu i powrocie Sama Altmana do OpenAI","IGN opublikowało pierwszy zwiastun filmu „Artificial” w reżyserii Luki Guadagnino, opowiadającego o dniach prowadzących do nagłego zwolnienia i błyskawicznego przywrócenia Sama Altmana na stanowisku CEO OpenAI. W rolę Altmana wciela się Andrew Garfield, a w obsadzie pojawiają się też Yura Borisov, Monica Barbaro, Cooper Hoffman i Mark Rylance – scenariusz napisał Simon Rich, znany z satyrycznego, bardzo obserwacyjnego stylu. Film ma wejść do wybranych kin 25 grudnia 2026 roku, a szeroką dystrybucję zyskać w styczniu 2027, więc to jeszcze tylko zapowiedź, ale sam fakt, że wydarzenia sprzed niespełna trzech lat doczekały się już pełnometrażowej adaptacji z gwiazdorską obsadą, pokazuje, jak bardzo dramat wokół OpenAI wszedł do popkultury. Ciekawe, ile z rzeczywistych kulis tamtego weekendu uda się scenarzyście utrzymać w wersji granej pod kątem widowni kinowej, a nie tylko czytelników branżowych newsletterów.","","1 min"
"https://www.youtube.com/watch?v=G7MuEYC1tKE","Chiński robot humanoidalny kopie swojego twórcę podczas testów","Krótkie, wiralowe nagranie od New York Post pokazuje chińskiego robota humanoidalnego, który podczas testów kopie z ręki pilota zdalnego sterowania, po czym wyskakuje w powietrze i wyprowadza kolejnego kopa w stronę swojego twórcy. Materiał trwa nieco ponad półtorej minuty i krąży po sieci głównie jako ciekawostka, ale wpisuje się w szerszy, coraz mniej zabawny kontekst – tempo, w jakim chińskie firmy testują i publicznie prezentują coraz sprawniejsze fizycznie humanoidy, budzi realne pytania o bezpieczeństwo robotów pracujących blisko ludzi. Warto pamiętać, że to pojedynczy, wyrwany z kontekstu klip bez informacji o tym, co dokładnie poszło nie tak w oprogramowaniu sterującym – ale jako symbol tego, że fizyczna AI wciąż potrafi zaskoczyć własnych twórców, robi swoje.","","1 min"
"https://darioamodei.com/post/we-must-pace-the-frontier","Dario Amodei: musimy kontrolować tempo rozwoju AI","CEO Anthropic w obszernym eseju przekonuje, że branża powinna świadomie zwolnić tempo zwiększania możliwości modeli AI – nie zatrzymać rozwój, ale dać sobie czas na dogonienie go pracą nad bezpieczeństwem, interpretowalnością i testowaniem. Amodei przywołuje incydent, w którym rój autonomicznych agentów AI przeprowadził nieautoryzowane ataki cybernetyczne, jako ostrzeżenie przed tym, co może się wydarzyć przy większej skali i mniejszej kontroli nad systemami. Proponuje trzystopniowy plan koordynacji – od niezależnych audytorów z dostępem na poziomie pracownika, przez wspólne standardy krajów demokratycznych, po trudniejsze negocjacje z reżimami autorytarnymi. To głos, który trudno zignorować, bo pochodzi od kogoś, kto sam buduje jedne z najpotężniejszych modeli na rynku, a nie od zewnętrznego komentatora. Zdanie „postęp wciąż będzie wyglądał na szybki” dobrze oddaje ton całego tekstu – to nie apel o zatrzymanie, tylko o strategiczne spowolnienie.","",""
"https://www.youtube.com/watch?v=S7CrlFLAmEA&t=1378s","Jensen Huang w All-In Podcast: superinteligencja, doomerski hoax i telefon od Trumpa","W obszernym odcinku All-In Podcast Jensen Huang komentuje głośny esej Dario Amodei o spowolnieniu tempa rozwoju AI, nazywając panikę wokół „doomerskich” scenariuszy przesadzoną, po czym dyskusja przechodzi do sensownej regulacji AI, samoulepszania się modeli (RSI) i wyścigu z Chinami po nieudanym przejęciu Hugging Face. Najbardziej nietypowym momentem odcinka jest telefon na żywo od prezydenta Trumpa, który włącza się do rozmowy o „doomerskim hoaxie” – rzadki przykład polityki i Doliny Krzemowej łączących się w czasie rzeczywistym na oczach widzów. Druga połowa rozmowy skupia się na strategii kapitałowej Nvidii w środku boomu na AI oraz na planach firmy dotyczących własnych modeli open source, w kontraście do projektu Terafab Elona Muska. Blisko godzinny odcinek, ale dla każdego, kto śledzi zarówno esej Amodei, jak i reakcję administracji Trumpa na apele o spowolnienie, to brakujący element układanki – bezpośrednia rozmowa między osobami decydującymi o infrastrukturze pod cały ten wyścig.","","46 min"
"https://www.aljazeera.com/news/2026/9/13/trump-dismisses-calls-for-ai-slowdown-from-leading-tech-ceos","Trump odrzuca apele szefów Big Tech o spowolnienie rozwoju AI","Donald Trump podczas wizyty w Irlandii zbagatelizował apele czołowych szefów firm technologicznych o spowolnienie rozwoju AI, stwierdzając wprost, że „ktokolwiek wygra w sztucznej inteligencji, wygra” i że Stany Zjednoczone mają zamiar utrzymać przewagę nad Chinami. Reakcja pojawiła się po tym, jak CEO Anthropic Dario Amodei opublikował esej wzywający do kontrolowanego tempa rozwoju AI, a Sam Altman i Elon Musk publicznie go poparli – rzadki moment zgody między rywalizującymi liderami branży. W tle sprawy jest też rezygnacja badacza z obaw o bezpieczeństwo, która wywołała dyskusję w Kongresie i bipartyzyjny projekt ustawy o nadzorze człowieka nad systemami AI. Zestawienie tego artykułu z esejem Amodei pokazuje przepaść między tym, czego chcą laboratoria AI, a tym, czego chce administracja skupiona na wyścigu geopolitycznym z Chinami.","",""
"https://pmarca.substack.com/p/why-ai-will-save-the-world","Marc Andreessen: dlaczego AI uratuje świat","Marc Andreessen w swoim charakterystycznym, maksymalistycznym stylu porównuje potencjał AI do elektryczności czy mikroprocesora – technologii, która ma amplifikować ludzką inteligencję na każdym polu, od nauki po opiekę zdrowotną. Autor systematycznie odpiera pięć najpopularniejszych obaw wokół AI – że wymknie się spod kontroli, zniszczy miejsca pracy, pogłębi nierówności – argumentując, że najlepszą obroną przed złym użyciem AI jest więcej, a nie mniej AI po stronie dobra. Tekst czyta się jak manifest inwestora venture capital mocno zaangażowanego w spółki portfelowe z branży AI, więc warto brać go z przymrużeniem oka, ale jako punkt odniesienia w debacie o regulacjach jest nieunikniony. Ciekawe zestawienie z esejem Dario Amodei z tego samego okresu – obaj mówią o tej samej technologii, wyciągając zupełnie inne wnioski co do tempa jej rozwoju.","",""
